route_id,route_color,route_grade,type,category,wall,offset,rating,start_date,end_date,month
c3fe906e764880185980bd05416d07f4,Yellow,5.9,route,Routes Yellow Wall,wall-back-wall,1309.3,4.0,2019-02-12,2019-06-19,2019-02
223ecb2a652c2e3531218dd33d770336,Purple,5.10d,route,Routes Yellow Wall,wall-back-wall,1310.0,4.33,2019-02-12,2019-06-19,2019-02
de1017ab44d53b9f866ae106c6272b3e,Blue,5.9,route,Routes Right of Auto Belay,wall-auto-belay,68.3,4.0,2019-02-18,2019-07-09,2019-02
cbd5bc382b569491a04024689cbb6c7b,Blue,5.10b,route,Routes Main High Bay,wall-back-wall,252.2,4.43,2019-02-08,2019-02-28,2019-02
9f434ceda270b40156f1a85b4e406b3e,Blue,5.7,route,Routes Island Low Bay Right,wall-island,327.5,,2019-02-26,2019-05-22,2019-02
308e38ccafd1ca4646c2f61bc2014cbe,Yellow,5.10a,route,Routes Main High Bay,wall-back-wall,140.8,4.33,2019-02-26,2019-05-07,2019-02
e185401dfa1edcf8812557c3b22d25ac,Lime Green,5.12c,route,Routes Main High Bay,wall-back-wall,141.7,4.17,2019-02-26,2019-05-07,2019-02
6f1554ba87cabdf73be355a2d0acc368,Lime Green,5.10a,route,Routes Right of Auto Belay,wall-auto-belay,45.3,3.0,2019-02-18,2019-07-09,2019-02
3165db1f32ec2cb5ece81cf0ac9c556a,Black,5.11c,route,Routes Island Low Bay Right,wall-island,327.1,4.0,2019-02-26,2019-05-22,2019-02
39caf7303cf1bcd9a0aa53fd62bbabb2,Red,5.10c,route,Routes Island Low Bay Right,wall-island,340.5,3.75,2019-02-27,2019-05-22,2019-02
7c8653bdef5933fd9a4b7bba4af0e988,Purple,5.10a,route,Routes Main High Bay,wall-back-wall,56.8,3.82,2019-02-13,2019-04-25,2019-02
c399dd9af22cb0a4e3bfb10ef3c1f226,Tan,5.10a,route,Routes Lead Cave,wall-back-wall,328.9,4.5,2019-02-04,2019-06-11,2019-02
258e81f5020275cf21aebc85ea2c512a,Tan,5.7,route,Routes Main High Bay,wall-back-wall,-2.4,4.33,2019-02-13,2019-04-23,2019-02
8c70e435c42afb86895fb7f8c30560f7,White,5.12a,route,Routes Main High Bay,wall-back-wall,125.0,4.6,2019-02-26,2019-04-06,2019-02
ce78c20a2ef19dd425773da7fa389185,Pink,5.11c,route,Routes Main High Bay,wall-back-wall,70.1,4.5,2019-02-26,2019-04-24,2019-02
e4fb80aef2441a4cbcca37a8b0b089ac,Tan,5.9,route,Routes Main High Bay,wall-back-wall,108.7,4.5,2019-02-26,2019-05-04,2019-02
7784f163a622e6737e043ac5d7457f8f,Black,5.9,route,Routes Red Wall,wall-red,262.5,4.38,2019-02-15,2019-04-21,2019-02
a710f31d63105e7027b27c7d0070c690,Pink,5.8,route,Routes Red Wall,wall-red,174.5,4.4,2019-02-14,2019-04-21,2019-02
7410658c7e7a6ee9ef07910285bbe0e3,Purple,5.13c,route,Routes Main High Bay,wall-back-wall,124.1,5.0,2019-02-26,2019-04-06,2019-02
caaba158e9816b096bda6ea740f13588,Black,5.10c,route,Routes Main High Bay,wall-back-wall,86.3,4.5,2019-02-26,2019-04-26,2019-02
f2b86ab009684beaf18a15c72e178143,White,5.11b,route,Routes Main High Bay,wall-back-wall,56.0,4.67,2019-02-13,2019-04-25,2019-02
de65ff0a08103b6268fa4c9e1ecd888e,Lime Green,5.8,route,Routes Main High Bay,wall-back-wall,69.3,4.75,2019-02-26,2019-04-24,2019-02
1fdeafd2e12ba315e859f5cc6e4fbd6a,Blue,5.9,route,Routes Red Wall,wall-red,173.9,4.4,2019-02-14,2019-04-21,2019-02
43c8178f975cd8b2bbd96b01f91097a8,Lime Green,5.11c,route,Routes Red Wall,wall-red,197.6,3.5,2019-02-14,2019-04-22,2019-02
1b4596da8cfd7d8a90c7302479a91682,Red,5.10c,route,Routes Yellow Wall,wall-back-wall,1330.2,4.0,2019-02-20,2019-04-15,2019-02
83559b6a44717d07e9cd3905506eb2e3,Yellow,5.12a,route,Routes Main High Bay,wall-back-wall,251.9,3.0,2019-02-08,2019-02-28,2019-02
d8f9c13c16da7ee9c980c7fffcc00d3d,Red,5.11b,route,Routes Main High Bay,wall-back-wall,17.1,4.57,2019-02-13,2019-04-24,2019-02
d001bdacd05970e660f41fe14177c1bd,White,5.11d,route,Routes Lead Cave,wall-back-wall,628.3,4.75,2019-02-04,2020-01-16,2019-02
9e920180b0da9f84a97f211aa5711e92,Blue,5.10b,route,Routes Yellow Wall,wall-back-wall,1386.5,4.0,2019-02-21,2019-04-16,2019-02
35608cd0ebab47d2193b4e5c8ed794bf,Lime Green,5.9,route,Routes Main High Bay,wall-back-wall,37.7,4.5,2019-02-13,2019-04-24,2019-02
963ce19ee1492d6af81513af4fc3923b,Blue,5.8,route,Routes Main High Bay,wall-back-wall,-1.5,4.67,2019-02-13,2019-04-23,2019-02
ba93230b56a8c796a70cc8f104adbd04,Yellow,5.7,route,Routes Red Wall,wall-red,198.3,4.5,2019-02-14,2019-04-22,2019-02
abdb1b3f923fc75fafd4c615792975ed,Red,5.10c,route,Routes Red Wall,wall-red,231.5,4.2,2019-02-14,2019-04-21,2019-02
8e83eff3b207cb27fd2d565e1c7bbffc,Black,5.7,route,Routes Yellow Wall,wall-back-wall,1377.6,4.6,2019-02-20,2019-04-14,2019-02
347658f96cc9ca5bcfb075c0cf3f7c2f,Yellow,5.8,route,Routes Island Low Bay Right,wall-island,315.9,,2019-02-26,2019-03-16,2019-02
03a0dfbe10d3bd3605d63cb32ce32240,Black,5.12a,route,Routes Main High Bay,wall-back-wall,16.3,4.67,2019-02-13,2019-04-24,2019-02
dab297a9dc9c45dba60dc8bd773c70e7,Blue,V0,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.25,2019-02-20,2019-03-15,2019-02
757c2879f0facdefa778886e8ba8446c,Blue,5.10b,route,Routes Yellow Wall,wall-back-wall,1274.1,4.5,2019-02-12,2019-04-03,2019-02
16aedd8bc3edeec79db0872609033ca0,Black,5.10a,route,Routes Yellow Wall,wall-back-wall,1251.0,4.25,2019-02-11,2019-04-04,2019-02
71efade19992c4b4b5d8eebc89ddf24a,Pink,5.8,route,Routes Yellow Wall,wall-back-wall,1227.9,3.5,2019-02-11,2019-04-04,2019-02
076a1333f873499d3774c08cdd587764,White,5.8,route,Routes Yellow Wall,wall-back-wall,1329.5,5.0,2019-02-20,2019-04-15,2019-02
15ed339ab22fe06b3e498620301cf168,Purple,5.9,route,Routes Yellow Wall,wall-back-wall,1353.6,4.4,2019-02-20,2019-04-16,2019-02
17cd3110fc57345b73116e5baf7b64c6,Lime Green,5.10b,route,Routes Island Low Bay Right,wall-island,300.0,4.0,2019-02-26,2019-04-19,2019-02
7760909754754323205f7324020b1f3e,Purple,5.10a,route,Routes Island Low Bay Right,wall-island,280.2,5.0,2019-02-26,2019-04-18,2019-02
68c2930cd121e16364dea71d98757032,Tan,5.7,route,Routes Yellow Wall,wall-back-wall,1250.3,,2019-02-11,2019-04-04,2019-02
ca34947772ffe098add530f52240a63a,Red,5.8,route,Routes Yellow Wall,wall-back-wall,1292.9,,2019-02-12,2019-04-04,2019-02
a0660e19f7dd03f6783de454fc2f50eb,Tan,5.8,route,Routes Island Low Bay Left,wall-island,266.2,,2019-02-26,2019-04-18,2019-02
c59d7d87cf5d9053fdbd773c2fffce88,Lime Green,5.12a,route,Routes Yellow Wall,wall-back-wall,1293.7,3.0,2019-02-12,2019-04-04,2019-02
40bbef2f487b25feae63726284b3129c,Lime Green,5.11d,route,Routes Yellow Wall,wall-back-wall,1354.3,1.0,2019-02-20,2019-04-16,2019-02
821db391db1f02e50c74fe43cb7b381e,Yellow,5.11a,route,Routes Yellow Wall,wall-back-wall,1274.8,5.0,2019-02-12,2019-04-03,2019-02
8b62f4c05ec42463e978fef5bf2e9bca,Lime Green,5.9,route,Routes Yellow Wall,wall-back-wall,1200.6,4.5,2019-02-12,2019-03-27,2019-02
9f445becdcd0eb70de913d4cc0c07fac,Pink,5.11c,route,Routes Left of Auto Belay,wall-auto-belay,390.5,,2019-02-27,2019-04-16,2019-02
7b2bd2d282895bc588dbf16edaaa7f83,Yellow,5.8,route,Routes Island Low Bay Right,wall-island,280.7,5.0,2019-02-26,2019-04-18,2019-02
7bea2d8e27e2e94a65ade7c019c3895c,White,5.9,route,Routes Island Low Bay Right,wall-island,300.5,4.5,2019-02-26,2019-04-19,2019-02
f5baa8376908234c418180f0671b7ddc,White,5.11d,route,Routes Yellow Wall,wall-back-wall,1228.7,5.0,2019-02-11,2019-04-04,2019-02
6d684f6e54df76e3524016af0606e8e0,White,5.12a,route,Routes Left of Auto Belay,wall-auto-belay,452.7,,2019-02-12,2019-04-16,2019-02
ff6d3167efd8ed7a75d9612047650f9f,White,5.12a,route,Routes Lead Cave,wall-back-wall,507.7,5.0,2019-02-07,2019-05-01,2019-02
6295ddef27b2386fbdc86ee2dae841db,Tan,5.13c,route,Routes Lead Cave,wall-back-wall,689.8,5.0,2019-02-21,2019-05-05,2019-02
69566e828750e5bea5539653d7523fa3,Tan,V5,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.3,2019-02-20,2019-03-15,2019-02
d68f70afbc34c8a56bd9d6649203df5f,Pink,V4,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.46,2019-02-20,2019-03-15,2019-02
176245e355e89768178dc17c42ae0dd1,Red,V3,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.12,2019-02-20,2019-03-15,2019-02
8f106539f91ba41883c66433be3f5b12,Yellow,V3,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.09,2019-02-20,2019-03-15,2019-02
8a5c18af1d5ac39654c00e1b10cd3f1b,Red,V2,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.33,2019-02-21,2019-03-15,2019-02
0a8a95c29af09a9e76cef087c4d9ec8d,Yellow,V2,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.0,2019-02-21,2019-03-15,2019-02
a8c1f1d1bbbd74e1752263591f4f7694,White,V2,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.62,2019-02-20,2019-03-15,2019-02
efb22ae4cd1bef7443bb49c135adb840,Blue,V1,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.67,2019-02-21,2019-03-15,2019-02
aaf1483333b229eda081cdd3f40ff7f1,Tan,V1,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.0,2019-02-21,2019-03-15,2019-02
d83fd724dfc070cef430a4992d4a3853,Blue,V0,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.5,2019-02-20,2019-03-15,2019-02
603143f1223deeb51b1cd28765f8de3e,Blue,5.11c,route,Routes Yellow Wall,wall-back-wall,1199.9,1.5,2019-02-12,2019-03-27,2019-02
d3e68dbbeeff291163e69a7efd14f32d,Yellow,V5,boulder,Bouldering 45,wall-boulders,793.8,4.29,2019-02-07,2019-03-15,2019-02
4307398f52fe8a65c686a2aaf47492d0,Lime Green,V0,boulder,Bouldering 45,wall-boulders,667.3,4.57,2019-02-07,2019-03-22,2019-02
53f6a9bbf290a18f0ad1ce3c12762c22,Black,V1,boulder,Bouldering 45,wall-boulders,793.8,4.27,2019-02-07,2019-03-15,2019-02
50083e9d51b64842ed16e0df244be875,Blue,V1,boulder,Bouldering 45,wall-boulders,793.8,4.7,2019-02-07,2019-03-15,2019-02
2c90225324578927e7749d4bd2ee5f44,Pink,V4,boulder,Bouldering 45,wall-boulders,667.3,4.67,2019-02-07,2019-03-22,2019-02
9c2210860f6a7693ed212627846f6c5b,Lime Green,V3,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.75,2019-02-21,2019-03-15,2019-02
c91a7a5393a51c6091e16fa699aa89ff,Pink,V4,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.2,2019-02-21,2019-03-15,2019-02
47b45273f03fab666c6db859a233b5a7,Lime Green,V3,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.7,2019-02-20,2019-03-15,2019-02
df8c7fb4a77dda80d3abfb8ab2f32642,Black,V6,boulder,Bouldering Mezzanine,wall-mezzanine,114.6,4.6,2019-02-20,2019-03-15,2019-02
8fa58dc8cea41caf1949356ba3ec885e,White,V5,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.57,2019-02-21,2019-03-15,2019-02
a248452480bbd226edc8d089105c79d4,White,5.12c,route,Routes Red Wall,wall-red,230.7,,2019-02-14,2019-04-21,2019-02
7e367254b4661dcdd2d2f5e7c1d147ca,Yellow,V8,boulder,Bouldering 45,wall-boulders,736.4,4.67,2019-02-07,2019-03-15,2019-02
bed2344c30ce5bf8b5d91dd939fd38ef,Tan,5.11c,route,Routes Yellow Wall,wall-back-wall,1386.5,5.0,2019-02-21,2019-04-16,2019-02
626a924bf49e44fdd0e56bcc3a186c83,Yellow,5.11d,route,Routes Auto Belays,wall-auto-belay,303.3,4.0,2019-02-02,2019-03-19,2019-02
caa72e8dca0323019ba5d2cd56449e03,Pink,V7,boulder,Bouldering 45,wall-boulders,793.8,4.8,2019-02-07,2019-03-15,2019-02
05f86400d1ce6072c16a3d317acf0a62,Black,V6,boulder,Bouldering 45,wall-boulders,793.8,4.0,2019-02-07,2019-03-15,2019-02
831ff4b2eb73ae39a9c602ea4eb16564,Black,V6,boulder,Bouldering 45,wall-boulders,736.4,4.5,2019-02-07,2019-03-15,2019-02
0ebd9aceadbd8b2889f3cb19ec6d8130,Blue,V8,boulder,Bouldering 45,wall-boulders,736.4,4.86,2019-02-07,2019-03-15,2019-02
a97d2bad27bf9688f6240d724f77e343,Purple,V5,boulder,Bouldering 45,wall-boulders,667.3,4.17,2019-02-07,2019-03-22,2019-02
f85e70e2bec05e247cc4692d32477c09,White,V7,boulder,Bouldering 45,wall-boulders,667.3,4.83,2019-02-07,2019-03-22,2019-02
85a4bba364091b03f680dc6b41df2bae,Tan,V9,boulder,Bouldering 45,wall-boulders,736.4,4.5,2019-02-07,2019-03-15,2019-02
8a9a3dd2a0cf13eaf1ebd5d2bd521840,Red,5.13a,route,Routes Lead Cave,wall-back-wall,533.8,5.0,2019-02-04,2019-05-01,2019-02
3cc3aed5dcf123fe5876e431a8218934,Black,5.13b,route,Routes Lead Cave,wall-back-wall,395.0,5.0,2019-02-21,2019-05-01,2019-02
7ea654eb4476100aa3f3ddd65a603000,Red,V11,boulder,Bouldering 45,wall-boulders,736.4,5.0,2019-02-07,2019-03-15,2019-02
6365a6ddab39ad83e744422ac50d736c,Purple,V2,boulder,Bouldering 45,wall-boulders,793.8,4.5,2019-02-07,2019-03-15,2019-02
7b1a237a6966ddf01ddc6b608ac28544,Red,V2,boulder,Bouldering 45,wall-boulders,793.8,4.5,2019-02-07,2019-03-15,2019-02
423bce8c39b95fb0f33e958aecb0a090,Black,V5,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,4.11,2019-02-21,2019-03-15,2019-02
567273777b00484cdebdb95a8a0666c6,Purple,V6,boulder,Bouldering Mezzanine,wall-mezzanine,39.7,3.67,2019-02-21,2019-03-15,2019-02
ce120a5b50c6851e7a7970b2b8e6f25b,Yellow,V4,boulder,Bouldering 45,wall-boulders,793.8,4.43,2019-02-07,2019-03-15,2019-02
0f22038a7abae5f46e4bdee832a14100,Lime Green,V3,boulder,Bouldering 45,wall-boulders,736.4,4.17,2019-02-07,2019-03-15,2019-02
ea87bfb5a1e39369c7680bfdc367191d,Lime Green,V9,boulder,Bouldering 45,wall-boulders,793.8,4.6,2019-02-07,2019-03-15,2019-02
b322a80259bdce8ca44d88b2cac3f2b4,Pink,5.11d,route,Routes Island Low Bay Left,wall-island,266.9,4.0,2019-02-26,2019-04-18,2019-02
f72b2ea050a3e4b7163cd76bec1cea7f,Blue,5.12c,route,Routes Lead Cave,wall-back-wall,608.4,4.75,2019-02-04,2019-04-30,2019-02
0e2c8acd0e0ca8a2b8a320d9673d9510,Purple,5.13b,route,Routes Lead Cave,wall-back-wall,562.0,5.0,2019-02-19,2019-04-30,2019-02
359d6f72da63e070ba7122a89e6bb162,Yellow,5.13a,route,Routes Main High Bay,wall-back-wall,36.9,5.0,2019-02-13,2019-04-24,2019-02
c7c5f48494e95efda3953db38e5c6d8d,White,V6,boulder,Bouldering 45,wall-boulders,793.8,4.71,2019-02-07,2019-03-15,2019-02
07a84e680f49da99316a5ff727b299cc,Pink,5.12a,route,Routes Yellow Wall,wall-back-wall,1376.9,4.0,2019-02-20,2019-04-14,2019-02
be6f6a50c983a2d73321a4e93d355f90,Pink,V4,boulder,Bouldering 45,wall-boulders,793.8,4.5,2019-02-07,2019-03-15,2019-02
9ae269b0ac84ec8942f8582201d2da76,Purple,V5,boulder,Bouldering 45,wall-boulders,793.8,4.0,2019-02-07,2019-03-15,2019-02
94472bb526779c2cf71af3f4aa2c845f,Black,V6,boulder,Bouldering 45,wall-boulders,793.8,4.5,2019-02-07,2019-03-15,2019-02
f3bfa601b83ec4f5272993730534a62a,Lime Green,V0,boulder,Bouldering 45,wall-boulders,793.8,5.0,2019-02-07,2019-03-15,2019-02
5b6506e0a13d9c1e5031cf503718239d,Lime Green,V3,boulder,Bouldering 45,wall-boulders,793.8,4.5,2019-02-07,2019-03-15,2019-02
bcd7c749a48cbd2f959e72fd350fe9c1,Blue,V8,boulder,Bouldering 45,wall-boulders,793.8,4.0,2019-02-07,2019-03-15,2019-02
5337191699fd3e84f5f40ce79260d045,White,V7,boulder,Bouldering 45,wall-boulders,793.8,5.0,2019-02-07,2019-03-15,2019-02
6cf74822a7bed31a671953c471a3234a,Yellow,V8,boulder,Bouldering 45,wall-boulders,793.8,4.0,2019-02-07,2019-03-15,2019-02
cdf34817063c97da236c6a9e008cd304,Tan,V9,boulder,Bouldering 45,wall-boulders,793.8,4.0,2019-02-07,2019-03-15,2019-02
3dd8d4f118605e74b0f5f310b50bec60,Black,5.11c,route,Routes Right of Auto Belay,wall-auto-belay,45.3,,2019-02-06,2019-02-17,2019-02
6cc4e96e2761bd452d63f6561ede59e9,Tan,5.13c,route,Routes Lead Cave,wall-back-wall,627.2,,2019-02-04,2020-01-16,2019-02
