route_id,route_color,route_grade,type,category,wall,offset,rating,start_date,end_date
deb352982b98af4556aeb0a2b9cee172,Black,5.9,route,Routes Orange Wall,wall-back-wall,1122.8,4.0,2020-09-27,
4c73eea37ced70d161b97c6555c065ff,Black,5.9,route,Routes Island High Bay Right,wall-island,505.8,4.5,2020-09-02,
89ae3a8f08358c0debd1e9db718b5399,Blue,5.9,route,Routes Orange Wall,wall-back-wall,946.9,3.75,2020-09-18,2020-10-15
45578b32a942cc8134de192485459246,White,5.10c,route,Routes Orange Wall,wall-back-wall,1140.9,4.0,2020-09-24,
4f7a36f8c003158da3e7a1b5e816a279,Red,5.11a,route,Routes Island Low Bay Left,wall-island,141.6,4.2,2020-09-02,2020-11-02
acbbd918e90273faf03358a99d9aed7f,White,5.10b,route,Routes Main High Bay,wall-back-wall,164.5,3.25,2020-09-02,2020-09-15
43b6a31f7dd28554b06ddcbfb9dad186,Tan,5.8,route,Routes Island Low Bay Left,wall-island,211.0,5.0,2020-09-10,
c3ee5de86f10c0ce9c2b44cd168453c7,Lime Green,5.8,route,Routes Island High Bay Left,wall-island,470.0,3.5,2020-09-11,
6bc813cb9feff755b4ca7d7eb6425945,Black,5.9,route,Routes Island Low Bay Left,wall-island,228.2,4.67,2020-09-02,2020-10-05
b1c705fcc682935f5241dee86dc55024,Purple,5.10b,route,Routes Orange Wall,wall-back-wall,969.6,3.88,2020-09-18,
ebc8cb91d12b70a65a1cf170645aee74,Blue,5.10a,route,Routes Island Low Bay Left,wall-island,184.9,3.67,2020-09-03,
33ae52de593cc6c578dcbbb5f0dc9402,Yellow,5.11c,route,Routes Island High Bay Left,wall-island,444.9,,2020-09-02,
5d8edffaaf750bcc0adaa0fb4eec5fd1,Lime Green,5.9,route,Routes Orange Wall,wall-back-wall,1044.1,4.17,2020-09-17,
c26cbe8435c7bc4cfa136037ee36b46d,Lime Green,5.11b,route,Routes Main High Bay,wall-back-wall,190.5,,2020-09-02,
011f9a10eecd63e230c3792dccdf07ba,White,5.11c,route,Routes Island Low Bay Left,wall-island,61.5,4.0,2020-09-02,
0a0112ef1fdbb48993e1280dee8e48b4,Pink,5.11c,route,Routes Yellow Wall,wall-back-wall,1199.9,5.0,2020-09-29,
3673c1c3f893cce60cfd1826b60c9e04,Purple,5.8,route,Routes Yellow Wall,wall-back-wall,1176.5,4.5,2020-09-29,
099acc5d0e6a2d3a2e91bfd67f96cbcf,Black,5.10c,route,Routes Island Low Bay Left,wall-island,128.1,3.75,2020-09-02,
e3a2429736b1f8443e90bd7edc5c93eb,Blue,5.9,route,Routes Main High Bay,wall-back-wall,251.9,4.5,2020-09-02,2020-10-06
fc47ae339c427b221bec82bcf90b3aa7,Tan,5.9,route,Routes Main High Bay,wall-back-wall,243.4,4.5,2020-09-02,2020-10-06
30cb05624d12b1c1c4e4f9c097d439ce,Purple,5.9,route,Routes Main High Bay,wall-back-wall,192.2,4.25,2020-09-02,
a25cf2e531b0ee4abe1813b0a31ac722,Blue,5.10b,route,Routes Island Low Bay Left,wall-island,42.2,4.0,2020-09-03,
c93ef59c4fa25663bb4ae11777393e1a,Blue,5.8,route,Routes Island High Bay Left,wall-island,446.7,4.0,2020-09-02,
f3049acd0ee8bdb9966954bff8a5366e,Pink,5.10b,route,Routes Orange Wall,wall-back-wall,1097.8,3.5,2020-09-22,
bf59c999c761d099547787d1b78b3360,Yellow,5.9,route,Routes Island Low Bay Right,wall-island,300.9,4.67,2020-09-07,
be12087f925c8d85d02e6ac9da6606ea,Blue,5.7,route,Routes Island Low Bay Right,wall-island,300.0,4.0,2020-09-07,
d99b80063f2e1a39ce6e071ed058829b,Tan,5.10d,route,Routes Island Low Bay Right,wall-island,280.2,3.67,2020-09-02,
a6635d3bb3b6c5c775b14aa221c9821f,Pink,5.10d,route,Routes Island High Bay Right,wall-island,504.0,3.5,2020-09-02,
308e5bfc1e6c061aa7a61cc14793a22d,White,5.10d,route,Routes Island Low Bay Right,wall-island,327.1,4.0,2020-09-09,2020-12-02
7567db21bee501f0f11bc06db322891f,Tan,5.10c,route,Routes Island High Bay Left,wall-island,422.5,3.75,2020-09-02,
