route_id,route_color,route_grade,type,category,wall,offset,rating,start_date,end_date
31c0f0213c9d82231c90f1a859e9435d,Grey,5.9,route,Routes Fox Wall,wall-fox,65.7,3.0,2019-12-27,2020-02-17
57782037779dd464ddbceead7797bcde,Purple,5.8,route,Routes Fox Wall,wall-fox,122.2,4.0,2019-12-27,2020-03-05
515807c843faf5d468b99cd99a9a0c6e,Blue,5.8,route,Routes Fox Wall,wall-fox,197.3,3.25,2019-12-27,2020-01-25
c2a6b39749cfd50eb6e1ae9ae0b0d300,Pink,5.9,route,Routes Orange Wall,wall-back-wall,741.6,4.0,2019-12-20,2020-03-10
10594556371853f56dc06019bd232dea,Lime Green,5.8,route,Routes Orange Wall,wall-back-wall,870.9,4.09,2019-12-20,2020-03-10
417f6ae7ef91c804525a319030aea585,Red,5.9,route,Routes Orange Wall,wall-back-wall,871.9,4.0,2019-12-20,2020-03-10
18b17ded2d765d174d6845649d48996a,Blue,5.12a,route,Routes Orange Wall,wall-back-wall,895.6,4.25,2019-12-21,2020-03-11
98f6e50d67c98e00f34d8c0685da6eee,Tan,5.10b,route,Routes Orange Wall,wall-back-wall,791.7,4.0,2019-12-20,2020-03-10
530c23c47e18adaa0367e99939f78310,Yellow,5.10a,route,Routes Orange Wall,wall-back-wall,894.6,3.44,2019-12-21,2020-03-11
f190ea691f1b36c48ea0011b175580cc,Black,5.11b,route,Routes Orange Wall,wall-back-wall,743.3,4.0,2019-12-20,2020-03-10
04d03c908674ac94d2e15bd8aaf58bf0,Purple,5.7,route,Routes Orange Wall,wall-back-wall,829.3,4.33,2019-12-21,2020-03-11
281943aa368f739163df242af290fd8f,Lime Green,5.10d,route,Routes Main High Bay,wall-back-wall,252.2,4.33,2019-12-19,2020-01-29
2f2e4224dfd0c1c3a389b0a5caaa7e82,Lime Green,5.8,route,Routes Yellow Wall,wall-back-wall,1376.9,3.86,2019-12-10,2020-02-23
6987723587b5a911d64044928e7b8fb3,Yellow,5.9,route,Routes Yellow Wall,wall-back-wall,1353.6,4.33,2019-12-10,2020-02-23
32c4a6cbbb726be6ca45ded747bcee89,Purple,5.9,route,Routes Left of Auto Belay,wall-auto-belay,497.7,4.2,2019-12-11,2020-01-17
305dd267da6444e8d6e14ceaa6f5de31,Grey,5.8,route,Routes Left of Auto Belay,wall-auto-belay,452.7,4.0,2019-12-11,2020-02-22
2c01ec9e745ab6c7cda6c41d660fb8d9,Yellow,5.10b,route,Routes Yellow Wall,wall-back-wall,1409.3,4.67,2019-12-16,2020-02-23
e2a55583d7241135bb408e1212980fe0,Black,5.11a,route,Routes Yellow Wall,wall-back-wall,1293.7,3.33,2019-12-10,2020-02-20
6ca422a16264b710fba4c448e81f4539,Purple,5.8,route,Routes Yellow Wall,wall-back-wall,1434.0,3.0,2019-12-20,2020-01-28
221298a60355f428edc3510792a28862,Tan,5.10a,route,Routes Left of Auto Belay,wall-auto-belay,481.3,4.25,2019-12-11,2020-02-26
b889e573fdd03975288cf5953e91c427,Tan,5.10b,route,Routes Yellow Wall,wall-back-wall,1329.5,3.78,2019-12-10,2020-02-23
ea8d63742931011672892927d3f449ae,Blue,5.10a,route,Routes Yellow Wall,wall-back-wall,1310.0,4.22,2019-12-10,2020-02-22
2235be5c9de4a95e1e526b7f76d8778a,Pink,5.12a,route,Routes Main High Bay,wall-back-wall,251.9,4.0,2019-12-19,2020-01-29
b474a833dd5f9db46898ddcc1107db00,Purple,5.9,route,Routes Yellow Wall,wall-back-wall,1251.0,4.38,2019-12-06,2020-02-19
5a55c7baf808c358161efcea6269a18f,Tan,5.10a,route,Routes Yellow Wall,wall-back-wall,1228.7,4.17,2019-12-05,2020-02-17
b4e78b88c47a92515855cc320743ce7d,Pink,V4,boulder,Bouldering 3D,wall-boulders,288.8,4.0,2019-12-31,2020-02-11
e5b4a6a34f3cbe5a3164cbec54cbd83c,Tan,V3,boulder,Bouldering 3D,wall-boulders,288.8,4.0,2019-12-31,2020-02-11
ee6293b3b8364e7e53ebb3c223b242be,Pink,V3,boulder,Bouldering 3D,wall-boulders,359.0,3.69,2019-12-31,2020-02-11
3b7cfdda6f7d8e18d533fb20056dad1e,Red,5.8,route,Routes Yellow Wall,wall-back-wall,1408.5,4.0,2019-12-16,2020-02-23
d75d1c5ae87065663c4e88d0fae2439e,Red,V1,boulder,Bouldering 3D,wall-boulders,288.8,3.46,2019-12-31,2020-02-11
5988412a213b2a46e6147393f55b6808,Black,V2,boulder,Bouldering 3D,wall-boulders,288.8,3.36,2019-12-31,2020-02-11
4563537d169a2b8b7561006da5437b29,White,V2,boulder,Bouldering 3D,wall-boulders,288.8,2.85,2019-12-31,2020-02-11
bb943bd2e385e4542e4970277472f223,Yellow,V1,boulder,Bouldering 3D,wall-boulders,359.0,3.67,2019-12-31,2020-02-11
7a46cc92bca2c5c26cea19be071a33d8,Blue,V1,boulder,Bouldering 3D,wall-boulders,288.8,4.0,2019-12-31,2020-02-11
ddeaff00dd7f9f06e2043cf3b9a5a8f0,Yellow,5.8,route,Routes Yellow Wall,wall-back-wall,1274.1,4.67,2019-12-12,2020-02-20
906c7ab25c7633b975bd5d4b8435542d,Pink,5.7,route,Routes Yellow Wall,wall-back-wall,1292.9,5.0,2019-12-10,2020-02-20
185c9bc7ac481c3846a9be74c393aea9,Yellow,5.8,route,Routes Yellow Wall,wall-back-wall,1200.6,4.5,2019-12-05,2020-02-18
29e7cb3581ca9f8f4c65cbf3635a6831,Grey,5.5,route,Routes Left of Auto Belay,wall-auto-belay,365.6,3.0,2019-12-06,2020-02-12
8547e122933c31550d219976581b7f42,Black,5.7,route,Routes Left of Auto Belay,wall-auto-belay,364.9,,2019-12-06,2020-02-12
d2c60b3d04fe36880572c30a71ee4390,Red,5.8,route,Routes Left of Auto Belay,wall-auto-belay,392.5,3.67,2019-12-04,2020-02-12
a92505da49c811edda38aae163d1785c,Red,V6,boulder,Bouldering 3D,wall-boulders,359.0,4.0,2019-12-31,2020-02-11
49753649c8884d1b9c0d299b60663d35,Pink,5.12b,route,Routes Left of Auto Belay,wall-auto-belay,480.4,,2019-12-11,2020-02-26
