route_id,route_color,route_grade,type,category,wall,offset,rating,start_date,end_date
fc4e5ebfcafaeda4e4c6c5acdf9924bd,Tan,V4,boulder,Bouldering Buddha,wall-boulders,423.0,4.06,2018-11-28,2018-12-22
95c980c51e68ab5e2c4d63a6f2ddefa1,Red,5.10b,route,Routes Main High Bay,wall-back-wall,70.1,4.4,2018-11-26,2019-02-25
08786b72a79c8dd0e5976e4675c32c9f,Lime Green,5.9,route,Routes Main High Bay,wall-back-wall,124.1,4.43,2018-11-27,2019-02-25
6109e0ad4e25d54fbeed14e00a422709,Lime Green,5.9,route,Routes Island Low Bay Left,wall-island,266.9,4.57,2018-11-09,2019-02-24
5677acff7d93aede6600fd09902c11d4,Tan,5.12b,route,Routes Main High Bay,wall-back-wall,69.3,4.67,2018-11-26,2019-02-25
2e8543c1ba2107a57f62fcbd62a7cd1c,Blue,5.8,route,Routes Yellow Wall,wall-back-wall,1376.2,4.75,2018-11-29,2019-02-18
62ae72950807d8056e8ec4aa2efe4f1c,White,5.7,route,Routes Yellow Wall,wall-back-wall,1329.5,4.0,2018-11-30,2019-02-18
6c34234082e5c83fc634e50dfb4b42e6,White,5.9,route,Routes Main High Bay,wall-back-wall,16.3,4.67,2018-11-20,2019-02-12
89ab5991ceea5ba1e4e60fdd60926fa1,Purple,5.9,route,Routes Main High Bay,wall-back-wall,-0.7,4.33,2018-11-20,2019-02-12
c92a3feefdabf71e02883627a80b6fcc,Purple,5.12a,route,Routes Yellow Wall,wall-back-wall,1228.7,4.33,2018-11-21,2019-02-10
174398aeb4e67bd420703bad0f5fbf7d,Tan,5.8,route,Routes Main High Bay,wall-back-wall,-1.5,3.5,2018-11-20,2019-02-12
59d756d5d72463aa398c6b60e36155f3,Lime Green,5.11a,route,Routes Yellow Wall,wall-back-wall,1250.3,3.86,2018-11-20,2019-02-10
ffbd8f18f7257dc039b9aa3434c87489,Blue,5.7,route,Routes Yellow Wall,wall-back-wall,1199.9,,2018-11-20,2019-02-11
dde8156e9ceb184cab2cf2da2b7efd7c,Red,5.9,route,Routes Yellow Wall,wall-back-wall,1227.9,3.5,2018-11-21,2019-02-10
46c42e99acfdb78a4ccdaac70747b921,Pink,5.10c,route,Routes Yellow Wall,wall-back-wall,1274.1,4.5,2018-11-20,2019-02-10
f7233d69cb14c8e3f01e9a8239b839f4,Red,5.11b,route,Routes Yellow Wall,wall-back-wall,1386.5,4.1,2018-11-29,2019-02-20
76796795a6b4c5f6f6d3b626099ec1be,White,5.10b,route,Routes Yellow Wall,wall-back-wall,1200.6,3.0,2018-11-20,2019-02-11
0b0f0f1a07ff2a92216117c680a64a93,Yellow,5.10d,route,Routes Main High Bay,wall-back-wall,108.7,4.17,2018-11-28,2019-02-25
fcaf18c31fab6f55f07c1952f6db8235,Black,5.8,route,Routes Main High Bay,wall-back-wall,57.6,4.0,2018-11-20,2019-02-12
56e118ce1b3fe2d48cdf68d7dca777bc,Tan,5.9,route,Routes Yellow Wall,wall-back-wall,1292.9,3.5,2018-11-21,2019-02-11
724c687b784199a1cd3de3953df0aae7,Black,5.10c,route,Routes Yellow Wall,wall-back-wall,1309.3,3.86,2018-11-29,2019-02-10
ce349b526b6ffd79526383bdf27e5e08,Purple,5.10a,route,Routes Yellow Wall,wall-back-wall,1354.3,4.67,2018-11-29,2019-02-18
2ce4be69981cf89df5b9ccb4d919f0ae,Yellow,5.8,route,Routes Yellow Wall,wall-back-wall,1310.0,4.33,2018-11-29,2019-02-10
b52c60f9d866c1a401e3e439d2f3e7d1,Yellow,5.10b,route,Routes Yellow Wall,wall-back-wall,1376.9,4.17,2018-11-29,2019-02-18
567faab82a579d5c95c0fe49adeeee9d,Red,5.10c,route,Routes Island Low Bay Left,wall-island,266.2,4.33,2018-11-09,2019-02-24
0fd5296256e3111c7ad7c8e82985ec2e,Yellow,5.8,route,Routes Yellow Wall,wall-back-wall,1251.0,4.0,2018-11-20,2019-02-10
aa025e0b96e6c361c634f668b99ca6ea,Blue,5.11b,route,Routes Main High Bay,wall-back-wall,86.3,3.8,2018-11-27,2019-02-25
2eeb623616c63ea1ea141f52e02e6656,Blue,5.10a,route,Routes Lead Cave,wall-back-wall,684.0,4.06,2018-11-07,2019-01-30
1838e47dfb39796b8bebbc791aa7337e,Tan,5.11b,route,Routes Yellow Wall,wall-back-wall,1353.6,4.0,2018-11-29,2019-02-18
d7d5d958546aae0bcdb3c1bd1fa8088a,Blue,5.10c,route,Routes Main High Bay,wall-back-wall,17.1,4.83,2018-11-20,2019-02-12
b524b0c5164112794f78553bd402ff69,Blue,5.10b,route,Routes Lead Cave,wall-back-wall,507.7,4.23,2018-11-08,2019-02-06
758aade61577800328db1d1ffa6c878f,Pink,5.12a,route,Routes Yellow Wall,wall-back-wall,1330.2,4.25,2018-11-30,2019-02-18
5788fc1b4bf12fbd91e7865ac44e3b83,Yellow,5.11b,route,Routes Lead Cave,wall-back-wall,533.8,4.25,2018-11-12,2019-02-03
082af960bb4927e7f816297cf7a68ea9,White,5.12a,route,Routes Lead Cave,wall-back-wall,328.9,4.5,2018-11-16,2019-02-03
5077357cab0785397199588d8bf64d60,Red,5.11b,route,Routes Red Wall,wall-red,79.7,4.0,2018-11-28,2019-01-24
84c10b8030bbd8203b9f2b89a31f2468,Lime Green,5.11c,route,Routes Main High Bay,wall-back-wall,36.9,4.4,2018-11-20,2019-02-12
7bce5347954646077823565f9d024dfb,Blue,5.9,route,Routes Red Wall,wall-red,80.7,4.25,2018-11-28,2019-01-24
a5cfc7b9a72c4ebd0d598f27e90aa212,Red,5.9,route,Routes Lead Cave,wall-back-wall,322.3,3.9,2018-11-05,2019-10-23
