route_id,route_color,route_grade,type,category,wall,offset,rating,start_date,end_date
2b1bdc90e86215a5b7f98a3db79d0c8a,Yellow,5.6,route,Routes Left of Auto Belay,wall-auto-belay,498.5,4.5,2020-02-22,
24d62bc6af306d6953b346f8c7e568de,Purple,5.10a,route,Routes Left of Auto Belay,wall-auto-belay,496.8,4.75,2020-02-22,
5fb49882e665e03b5bd7372ab329e0eb,Blue,5.7,route,Routes Fox Wall,wall-fox,67.2,4.0,2020-02-18,
a2c17a71035e8e7f6a18559857c8dca3,Yellow,5.7,route,Routes Fox Wall,wall-fox,90.6,5.0,2020-02-02,
d0837db2e908b586ca80c3cec45c2d68,Yellow,5.6,route,Routes Fox Wall,wall-fox,156.6,,2020-02-11,
416952e34c1c41e37ef98f6275805468,Lime Green,5.5,route,Routes Fox Wall,wall-fox,155.1,5.0,2020-02-11,
bb62dbdfe07a63dfe0012954921a092a,Lime Green,5.5,route,Routes Fox Wall,wall-fox,92.1,5.0,2020-02-02,
c81074aa5457f4f5c5c972f85e4c0911,White,5.9,route,Routes Left of Auto Belay,wall-auto-belay,479.6,4.2,2020-02-27,2020-11-22
536e4346c101bb68a07f92da5014d01c,Pink,5.11c,route,Routes Left of Auto Belay,wall-auto-belay,481.3,4.5,2020-02-27,2020-11-22
ea3065c1717c8f4b229e010165a7d543,Yellow,5.9,route,Routes Auto Belays,wall-auto-belay,148.8,4.75,2020-02-03,2020-09-18
b838163690d6b04437f57b960ae962b3,Grey,5.9,route,Routes Right of Auto Belay,wall-auto-belay,44.7,4.5,2020-02-03,2020-10-27
0ae61226b62f29510038cb3dcb060ab8,Blue,5.11a,route,Routes Right of Auto Belay,wall-auto-belay,20.3,5.0,2020-02-03,2020-03-14
fb1aa4b957257d5c68a03125eb00d188,Black,5.8,route,Routes Right of Auto Belay,wall-auto-belay,68.9,2.5,2020-02-05,2020-03-04
69c89ac1d5494171eabd75a92027d922,Tan,5.10c,route,Routes Left of Auto Belay,wall-auto-belay,451.9,4.0,2020-02-23,2020-11-22
13ccc17e352a2bd76825c1ce86e0218f,Lime Green,5.8,route,Routes Yellow Wall,wall-back-wall,1433.3,3.5,2020-02-24,2020-10-13
b4ee924464792093e328391131f0c224,Pink,5.7,route,Routes Yellow Wall,wall-back-wall,1410.1,,2020-02-24,2020-10-12
14c951a746e39eae549c503ed1628721,White,5.11b,route,Routes Yellow Wall,wall-back-wall,1355.0,4.0,2020-02-24,2020-10-12
c64d957f9d8978dc6bb162d03778c0bc,Yellow,5.8,route,Routes Yellow Wall,wall-back-wall,1377.6,4.5,2020-02-24,2020-10-12
